"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender","season","DATE","STATION","NAME","PRCP","SNOW","SNWD","TMAX","TMIN"
"3279",287,"2019-10-11 22:20:24.4490","2019-10-11 22:25:11.7970","3637","Fulton St & Waverly Ave",40.6832386546034,-73.9659959077835,"366","Clinton Ave & Myrtle Ave",40.693261,-73.968896,33738,"Subscriber",1987,1,"autumn","2019-10-11","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,12.8
"3280",423,"2019-10-24 06:37:32.8830","2019-10-24 06:44:35.9850","477","W 41 St & 8 Ave",40.75640548,-73.9900262,"468","Broadway & W 56 St",40.7652654,-73.98192338,17343,"Subscriber",1975,1,"autumn","2019-10-24","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,10
"3281",195,"2019-10-14 12:04:15.3180","2019-10-14 12:07:30.6920","539","Metropolitan Ave & Bedford Ave",40.71534825,-73.96024116,"532","S 5 Pl & S 5 St",40.710451,-73.960876,14879,"Subscriber",1990,1,"autumn","2019-10-14","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,22.2,14.4
"3282",341,"2019-10-27 23:30:38.5430","2019-10-27 23:36:20.4940","212","W 16 St & The High Line",40.74334935,-74.00681753,"489","10 Ave & W 28 St",40.75066386,-74.00176802,39222,"Subscriber",1965,1,"autumn","2019-10-27","USW00094728","NY CITY CENTRAL PARK, NY US",35.1,0,0,19.4,12.8
"3283",1335,"2019-10-23 17:55:59.8920","2019-10-23 18:18:15.7600","360","William St & Pine St",40.70717936,-74.00887308,"229","Great Jones St",40.72743423,-73.99379025,16145,"Subscriber",1985,2,"autumn","2019-10-23","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,18.3,12.2
"3284",338,"2019-10-01 09:10:42.9870","2019-10-01 09:16:21.7410","237","E 11 St & 2 Ave",40.73047309,-73.98672378,"325","E 19 St & 3 Ave",40.73624527,-73.98473765,21440,"Subscriber",1989,1,"autumn","2019-10-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,27.2,17.2
"3285",118,"2019-10-27 00:35:53.8640","2019-10-27 00:37:52.4440","416","Cumberland St & Lafayette Ave",40.68753406,-73.97265183,"420","Clermont Ave & Lafayette Ave",40.68764484,-73.96968902,30285,"Subscriber",1982,1,"autumn","2019-10-27","USW00094728","NY CITY CENTRAL PARK, NY US",35.1,0,0,19.4,12.8
"3286",1098,"2019-10-14 01:49:31.8100","2019-10-14 02:07:50.5250","3263","Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,"307","Canal St & Rutgers St",40.71427487,-73.98990025,39564,"Customer",1999,1,"autumn","2019-10-14","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,22.2,14.4
"3287",1140,"2019-10-09 08:22:30.4660","2019-10-09 08:41:30.5280","401","Allen St & Rivington St",40.72019576,-73.98997825,"455","1 Ave & E 44 St",40.75001986,-73.96905301,41321,"Subscriber",1967,1,"autumn","2019-10-09","USW00094728","NY CITY CENTRAL PARK, NY US",13.7,0,0,15,10.6
"3288",1772,"2019-10-21 14:23:09.1450","2019-10-21 14:52:42.0440","3343","W 107 St & Columbus Ave",40.7997568,-73.9621128676,"3810","Central Park West & W 82 St",40.782593,-73.971211,16480,"Customer",1998,2,"autumn","2019-10-21","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,10.6
"3289",1016,"2019-10-20 12:19:03.8200","2019-10-20 12:36:00.6410","497","E 17 St & Broadway",40.73704984,-73.99009296,"445","E 10 St & Avenue A",40.72740794,-73.98142006,39217,"Subscriber",1962,2,"autumn","2019-10-20","USW00094728","NY CITY CENTRAL PARK, NY US",13.7,0,0,15,9.4
"3290",554,"2019-10-19 18:37:17.0740","2019-10-19 18:46:31.9780","466","W 25 St & 6 Ave",40.74395411,-73.99144871,"438","St Marks Pl & 1 Ave",40.72779126,-73.98564945,15722,"Subscriber",1994,1,"autumn","2019-10-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.1
"3291",935,"2019-10-08 18:43:03.0380","2019-10-08 18:58:38.7100","513","W 56 St & 10 Ave",40.768254,-73.988639,"3142","1 Ave & E 62 St",40.7612274,-73.96094022,18869,"Subscriber",1989,1,"autumn","2019-10-08","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,17.8,13.9
"3292",915,"2019-10-05 12:16:50.2620","2019-10-05 12:32:05.7830","3441","10 Hudson Yards",40.752957,-74.00264,"3799","6 Ave & W 34 St",40.74964,-73.98805,33935,"Subscriber",1993,1,"autumn","2019-10-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,16.1,7.2
"3293",231,"2019-10-15 17:32:09.3520","2019-10-15 17:36:00.9730","3664","North Moore St & Greenwich St",40.7201952143746,-74.0103006362915,"417","Barclay St & Church St",40.71291224,-74.01020234,18537,"Subscriber",1979,1,"autumn","2019-10-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,10.6
"3294",944,"2019-10-15 09:18:15.0150","2019-10-15 09:33:59.9780","127","Barrow St & Hudson St",40.73172428,-74.00674436,"173","Broadway & W 49 St",40.7606832709659,-73.9845272898674,39979,"Subscriber",1978,2,"autumn","2019-10-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,10.6
"3295",528,"2019-10-29 09:04:43.5880","2019-10-29 09:13:32.3320","525","W 34 St & 11 Ave",40.75594159,-74.0021163,"442","W 27 St & 7 Ave",40.746647,-73.993915,29724,"Subscriber",1995,1,"autumn","2019-10-29","USW00094728","NY CITY CENTRAL PARK, NY US",1.8,0,0,15,12.2
"3296",101,"2019-10-28 11:12:23.0180","2019-10-28 11:14:04.4660","3117","Franklin St & Dupont St",40.73564,-73.95866,"3116","Huron St & Franklin St",40.73266,-73.95826,27379,"Subscriber",1992,1,"autumn","2019-10-28","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.2,12.8
"3297",900,"2019-10-19 15:31:29.2230","2019-10-19 15:46:29.4930","325","E 19 St & 3 Ave",40.73624527,-73.98473765,"459","W 20 St & 11 Ave",40.746745,-74.007756,32916,"Customer",1969,0,"autumn","2019-10-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.1
"3298",551,"2019-10-04 15:34:49.7460","2019-10-04 15:44:01.5620","3798","W 40 St & 5 Ave",40.752269,-73.982079,"3255","8 Ave & W 31 St",40.7505853470215,-73.9946848154068,34943,"Subscriber",1984,1,"autumn","2019-10-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10
"3299",1662,"2019-10-20 18:38:04.4420","2019-10-20 19:05:47.4220","327","Vesey Pl & River Terrace",40.7153379,-74.01658354,"151","Cleveland Pl & Spring St",40.722103786686,-73.997249007225,39711,"Subscriber",1977,2,"autumn","2019-10-20","USW00094728","NY CITY CENTRAL PARK, NY US",13.7,0,0,15,9.4
"3300",583,"2019-10-13 15:29:14.2700","2019-10-13 15:38:57.6290","268","Howard St & Centre St",40.71910537,-73.99973337,"410","Suffolk St & Stanton St",40.72066442,-73.98517977,39227,"Subscriber",1998,2,"autumn","2019-10-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,11.7
"3301",276,"2019-10-14 08:09:06.0700","2019-10-14 08:13:42.6790","471","Grand St & Havemeyer St",40.71286844,-73.95698119,"3094","Graham Ave & Withers St",40.7169811,-73.94485918,17939,"Subscriber",1991,2,"autumn","2019-10-14","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,22.2,14.4
"3302",301,"2019-10-11 06:35:13.3820","2019-10-11 06:40:14.8000","241","DeKalb Ave & S Portland Ave",40.68981035,-73.97493121,"3486","Schermerhorn St & Bond St",40.6884174275408,-73.9845165610313,17681,"Subscriber",1976,1,"autumn","2019-10-11","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,12.8
"3303",955,"2019-10-19 17:16:19.5040","2019-10-19 17:32:15.0950","509","9 Ave & W 22 St",40.7454973,-74.00197139,"519","Pershing Square North",40.751873,-73.977706,40700,"Subscriber",1959,1,"autumn","2019-10-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.1
"3304",427,"2019-10-08 07:04:34.2540","2019-10-08 07:11:41.3090","491","E 24 St & Park Ave S",40.74096374,-73.98602213,"236","St Marks Pl & 2 Ave",40.7284186,-73.98713956,36383,"Subscriber",1988,1,"autumn","2019-10-08","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,17.8,13.9
"3305",593,"2019-10-15 10:14:18.9960","2019-10-15 10:24:12.0580","3749","Lexington Ave & E 36 St",40.7475739589548,-73.9788007736206,"466","W 25 St & 6 Ave",40.74395411,-73.99144871,41340,"Subscriber",1988,1,"autumn","2019-10-15","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,10.6
"3306",793,"2019-10-08 18:46:14.0050","2019-10-08 18:59:27.9580","3016","Kent Ave & N 7 St",40.7203677529846,-73.9616507291794,"3714","Division Av & Hooper St",40.7068420310133,-73.9544353965357,39695,"Subscriber",1985,2,"autumn","2019-10-08","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,17.8,13.9
"3307",828,"2019-10-29 07:25:52.0350","2019-10-29 07:39:40.3110","445","E 10 St & Avenue A",40.72740794,-73.98142006,"319","Fulton St & Broadway",40.711066,-74.009447,35200,"Subscriber",1987,1,"autumn","2019-10-29","USW00094728","NY CITY CENTRAL PARK, NY US",1.8,0,0,15,12.2
"3308",443,"2019-10-24 16:51:15.9260","2019-10-24 16:58:39.0080","491","E 24 St & Park Ave S",40.74096374,-73.98602213,"462","W 22 St & 10 Ave",40.74691959,-74.00451887,28164,"Subscriber",1971,1,"autumn","2019-10-24","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,10
"3309",1578,"2019-10-25 11:28:00.1880","2019-10-25 11:54:18.5810","3671","E 81 St & 2 Ave",40.7747794489573,-73.9542746543884,"540","Lexington Ave & E 29 St",40.7431155537649,-73.9821535348892,18575,"Subscriber",1956,2,"autumn","2019-10-25","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.3,11.1
"3310",867,"2019-10-07 12:07:22.7780","2019-10-07 12:21:49.9450","476","E 31 St & 3 Ave",40.74394314,-73.97966069,"445","E 10 St & Avenue A",40.72740794,-73.98142006,41738,"Subscriber",1965,2,"autumn","2019-10-07","USW00094728","NY CITY CENTRAL PARK, NY US",5.1,0,0,26.1,15
"3311",2622,"2019-10-14 09:50:46.0040","2019-10-14 10:34:28.5620","3547","Broadway & Moylan Pl",40.8143256,-73.9590255,"3178","Riverside Dr & W 78 St",40.78414472,-73.98362492,38720,"Customer",1961,1,"autumn","2019-10-14","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,22.2,14.4
"3312",1592,"2019-10-13 17:51:08.1270","2019-10-13 18:17:40.9350","3344","Pioneer St & Van Brunt St",40.679043,-74.011169,"274","Lafayette Ave & Fort Greene Pl",40.68691865,-73.976682,31552,"Subscriber",1991,1,"autumn","2019-10-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,11.7
"3313",1126,"2019-10-18 10:17:41.8950","2019-10-18 10:36:28.5220","399","Lafayette Ave & St James Pl",40.68851534,-73.9647628,"418","Front St & Gold St",40.70224,-73.982578,30387,"Subscriber",1989,1,"autumn","2019-10-18","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,14.4,8.3
"3314",1619,"2019-10-25 16:43:26.3850","2019-10-25 17:10:26.0750","446","W 24 St & 7 Ave",40.74487634,-73.99529885,"3435","Grand St & Elizabeth St",40.718822,-73.99596,24809,"Subscriber",2000,1,"autumn","2019-10-25","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.3,11.1
"3315",1182,"2019-10-13 17:59:21.0750","2019-10-13 18:19:03.3940","317","E 6 St & Avenue B",40.72453734,-73.98185424,"330","Reade St & Broadway",40.71450451,-74.00562789,40464,"Subscriber",1964,1,"autumn","2019-10-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,11.7
"3316",509,"2019-10-19 22:52:49.7380","2019-10-19 23:01:19.7120","311","Norfolk St & Broome St",40.7172274,-73.98802084,"355","Bayard St & Baxter St",40.71602118,-73.99974372,41502,"Subscriber",1989,1,"autumn","2019-10-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.1
"3317",1363,"2019-10-23 14:11:41.0000","2019-10-23 14:34:24.5670","3587","Carroll St & Washington Ave",40.6686744,-73.9618148,"3804","Front St & Jay St",40.702461,-73.986842,39969,"Subscriber",1983,1,"autumn","2019-10-23","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,18.3,12.2
"3318",1903,"2019-10-26 14:13:55.9590","2019-10-26 14:45:39.2620","355","Bayard St & Baxter St",40.71602118,-73.99974372,"3789","Fulton St & Irving Pl",40.68186,-73.959432,40810,"Subscriber",1989,1,"autumn","2019-10-26","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,11.1
"3319",373,"2019-10-01 13:04:00.9490","2019-10-01 13:10:14.9480","301","E 2 St & Avenue B",40.72217444,-73.98368779,"403","E 2 St & 2 Ave",40.72502876,-73.99069656,40968,"Customer",1996,2,"autumn","2019-10-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,27.2,17.2
"3320",354,"2019-10-04 22:59:05.8090","2019-10-04 23:04:59.8170","3328","W 100 St & Manhattan Ave",40.795,-73.9645,"3283","W 89 St & Columbus Ave",40.7882213,-73.97041561,40069,"Subscriber",1974,1,"autumn","2019-10-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10
"3321",531,"2019-10-26 09:58:55.0320","2019-10-26 10:07:46.1050","470","W 20 St & 8 Ave",40.74345335,-74.00004031,"505","6 Ave & W 33 St",40.74901271,-73.98848395,40825,"Subscriber",1957,1,"autumn","2019-10-26","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,17.2,11.1
"3322",616,"2019-10-02 21:57:36.6260","2019-10-02 22:07:53.1540","161","LaGuardia Pl & W 3 St",40.72917025,-73.99810231,"531","Forsyth St & Broome St",40.71893904,-73.99266288,15037,"Subscriber",1974,1,"autumn","2019-10-02","USW00094728","NY CITY CENTRAL PARK, NY US",0.8,0,0,33.9,17.2
"3323",168,"2019-10-28 17:13:06.8310","2019-10-28 17:15:54.8920","3285","W 87 St & Amsterdam Ave",40.78839,-73.9747,"3314","W 95 St & Broadway",40.7937704,-73.971888,34037,"Subscriber",1997,1,"autumn","2019-10-28","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.2,12.8
"3324",366,"2019-10-18 11:12:49.1160","2019-10-18 11:18:55.8950","282","Kent Ave & S 11 St",40.7076449441757,-73.9684152603149,"3078","Broadway & Roebling St",40.7092482627616,-73.9606314897537,40113,"Subscriber",1958,2,"autumn","2019-10-18","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,14.4,8.3
"3325",606,"2019-10-08 12:38:19.6010","2019-10-08 12:48:26.0020","3065","Union Ave & Wallabout St",40.70029511,-73.95032283,"471","Grand St & Havemeyer St",40.71286844,-73.95698119,40156,"Subscriber",1986,1,"autumn","2019-10-08","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,17.8,13.9
"3326",909,"2019-10-10 18:37:05.4280","2019-10-10 18:52:14.6200","465","Broadway & W 41 St",40.75513557,-73.98658032,"504","1 Ave & E 16 St",40.73221853,-73.98165557,34378,"Subscriber",1989,1,"autumn","2019-10-10","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,21.7,11.7
"3327",4052,"2019-10-01 14:11:55.0140","2019-10-01 15:19:27.3260","3397","Court St & Nelson St",40.6763947,-73.99869893,"3397","Court St & Nelson St",40.6763947,-73.99869893,27746,"Subscriber",1967,1,"autumn","2019-10-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,27.2,17.2
"3328",646,"2019-10-11 20:54:42.2400","2019-10-11 21:05:29.1440","3294","E 91 St & Park Ave",40.7835016,-73.955327,"3302","Columbus Ave & W 103 St",40.7969347,-73.9643412291,41405,"Subscriber",1975,1,"autumn","2019-10-11","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,12.8
"3329",1904,"2019-10-06 11:19:01.6570","2019-10-06 11:50:46.0670","525","W 34 St & 11 Ave",40.75594159,-74.0021163,"355","Bayard St & Baxter St",40.71602118,-73.99974372,33554,"Subscriber",1954,1,"autumn","2019-10-06","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,21.1,13.9
"3330",1082,"2019-10-24 18:15:37.4020","2019-10-24 18:33:40.3910","493","W 45 St & 6 Ave",40.7568001,-73.98291153,"507","E 25 St & 2 Ave",40.73912601,-73.97973776,34218,"Subscriber",1972,1,"autumn","2019-10-24","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,10
"3331",3662,"2019-10-05 12:25:02.9830","2019-10-05 13:26:05.4390","254","W 11 St & 6 Ave",40.73532427,-73.99800419,"391","Clark St & Henry St",40.69760127,-73.99344559,40112,"Subscriber",1989,1,"autumn","2019-10-05","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,16.1,7.2
"3332",2395,"2019-10-03 16:45:57.8210","2019-10-03 17:25:53.7890","3356","Amsterdam Ave & W 66 St",40.7746671,-73.98470567,"335","Washington Pl & Broadway",40.72903917,-73.99404649,27450,"Subscriber",1966,2,"autumn","2019-10-03","USW00094728","NY CITY CENTRAL PARK, NY US",8.6,0,0,17.2,11.7
"3333",552,"2019-10-19 16:49:43.0390","2019-10-19 16:58:55.5470","3398","Smith St & 9 St",40.6746957,-73.99785768,"3762","3 Ave & Carroll St",40.677027,-73.9865,40789,"Subscriber",1981,1,"autumn","2019-10-19","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,15.6,6.1
"3334",1436,"2019-10-02 20:19:31.1120","2019-10-02 20:43:27.4570","284","Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,"410","Suffolk St & Stanton St",40.72066442,-73.98517977,41064,"Customer",1969,0,"autumn","2019-10-02","USW00094728","NY CITY CENTRAL PARK, NY US",0.8,0,0,33.9,17.2
"3335",231,"2019-10-09 06:35:17.3380","2019-10-09 06:39:09.0810","3616","Steinway St & 28 Ave",40.7656251,-73.9136695,"3721","31 St & Newtown Ave",40.7675487799971,-73.9209334552288,41800,"Subscriber",1992,1,"autumn","2019-10-09","USW00094728","NY CITY CENTRAL PARK, NY US",13.7,0,0,15,10.6
"3336",319,"2019-10-06 13:35:46.3130","2019-10-06 13:41:05.8590","388","W 26 St & 10 Ave",40.749717753,-74.002950346,"434","9 Ave & W 18 St",40.74317449,-74.00366443,20280,"Subscriber",1959,1,"autumn","2019-10-06","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,21.1,13.9
"3337",415,"2019-10-21 17:56:12.0090","2019-10-21 18:03:07.5170","446","W 24 St & 7 Ave",40.74487634,-73.99529885,"212","W 16 St & The High Line",40.74334935,-74.00681753,40923,"Subscriber",1986,1,"autumn","2019-10-21","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,10.6
"3338",1912,"2019-10-11 09:16:16.6150","2019-10-11 09:48:09.3410","296","Division St & Bowery",40.71413089,-73.9970468,"509","9 Ave & W 22 St",40.7454973,-74.00197139,16799,"Subscriber",1962,2,"autumn","2019-10-11","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,12.8
"3339",720,"2019-10-13 18:16:38.6210","2019-10-13 18:28:39.3790","491","E 24 St & Park Ave S",40.74096374,-73.98602213,"401","Allen St & Rivington St",40.72019576,-73.98997825,40581,"Subscriber",1989,1,"autumn","2019-10-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,11.7
"3340",1376,"2019-10-22 08:51:16.7810","2019-10-22 09:14:13.0830","445","E 10 St & Avenue A",40.72740794,-73.98142006,"3259","9 Ave & W 28 St",40.7493702419328,-73.9992338418961,18776,"Subscriber",1993,2,"autumn","2019-10-22","USW00094728","NY CITY CENTRAL PARK, NY US",14.5,0,0,17.2,12.8
"3341",217,"2019-10-01 17:42:05.6930","2019-10-01 17:45:43.1640","337","Old Slip & Front St",40.7037992,-74.00838676,"195","Liberty St & Broadway",40.70905623,-74.01043382,20375,"Subscriber",1989,1,"autumn","2019-10-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,27.2,17.2
"3342",1630,"2019-10-12 18:35:20.8420","2019-10-12 19:02:31.5720","3674","Jay St & York St",40.7014031725772,-73.9867267012596,"471","Grand St & Havemeyer St",40.71286844,-73.95698119,19920,"Subscriber",1990,1,"autumn","2019-10-12","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,12.8
"3343",615,"2019-10-04 08:38:16.1500","2019-10-04 08:48:32.0300","3783","Cliff St & Fulton St",40.70838,-74.00495,"250","Lafayette St & Jersey St",40.72456089,-73.99565293,33466,"Subscriber",1982,1,"autumn","2019-10-04","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,18.9,10
"3344",1186,"2019-10-08 19:01:05.4950","2019-10-08 19:20:51.9470","347","Greenwich St & W Houston St",40.728846,-74.008591,"480","W 53 St & 10 Ave",40.76669671,-73.99061728,27433,"Subscriber",1987,1,"autumn","2019-10-08","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,17.8,13.9
"3345",537,"2019-10-08 11:25:09.4030","2019-10-08 11:34:06.6640","462","W 22 St & 10 Ave",40.74691959,-74.00451887,"346","Bank St & Hudson St",40.73652889,-74.00618026,38572,"Subscriber",1989,2,"autumn","2019-10-08","USW00094728","NY CITY CENTRAL PARK, NY US",0.5,0,0,17.8,13.9
"3346",821,"2019-10-13 19:34:18.9830","2019-10-13 19:48:00.9630","3687","E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,"423","W 54 St & 9 Ave",40.76584941,-73.98690506,34341,"Subscriber",1995,1,"autumn","2019-10-13","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,11.7
"3347",523,"2019-10-01 08:08:25.4600","2019-10-01 08:17:09.4210","3546","Pacific St & Classon Ave",40.6791944,-73.9587903,"244","Willoughby Ave & Hall St",40.69196035,-73.96536851,31234,"Subscriber",1987,1,"autumn","2019-10-01","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,27.2,17.2
"3348",512,"2019-10-16 17:27:42.4050","2019-10-16 17:36:14.5660","472","E 32 St & Park Ave",40.7457121,-73.98194829,"334","W 20 St & 7 Ave",40.74238787,-73.99726235,26538,"Subscriber",1963,1,"autumn","2019-10-16","USW00094728","NY CITY CENTRAL PARK, NY US",46.5,0,0,18.9,11.1
"3349",511,"2019-10-21 12:00:23.9980","2019-10-21 12:08:55.9810","3809","W 55 St & 6 Ave",40.763189,-73.978434,"3163","Central Park West & W 68 St",40.7734066,-73.97782542,40939,"Subscriber",1960,1,"autumn","2019-10-21","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,19.4,10.6
"3350",279,"2019-10-28 12:11:25.6570","2019-10-28 12:16:05.1120","3112","Milton St & Franklin St",40.72906,-73.95779,"3016","Kent Ave & N 7 St",40.7203677529846,-73.9616507291794,39856,"Subscriber",1980,2,"autumn","2019-10-28","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.2,12.8
"3351",491,"2019-10-27 16:40:41.5350","2019-10-27 16:48:53.0690","297","E 15 St & 3 Ave",40.734232,-73.986923,"250","Lafayette St & Jersey St",40.72456089,-73.99565293,41715,"Subscriber",1989,2,"autumn","2019-10-27","USW00094728","NY CITY CENTRAL PARK, NY US",35.1,0,0,19.4,12.8
"3352",241,"2019-10-23 12:54:47.3500","2019-10-23 12:58:49.0050","3494","E 115 St & Lexington Ave",40.797911,-73.9423,"3501","E 118 St & Madison Ave",40.8014866,-73.9442507,35224,"Subscriber",1950,1,"autumn","2019-10-23","USW00094728","NY CITY CENTRAL PARK, NY US",0.3,0,0,18.3,12.2
"3353",2731,"2019-10-11 15:30:42.0760","2019-10-11 16:16:13.1510","3292","5 Ave & E 93 St",40.7857851,-73.957481,"3724","7 Ave & Central Park South",40.7667405590595,-73.9790689945221,27958,"Customer",1962,1,"autumn","2019-10-11","USW00094728","NY CITY CENTRAL PARK, NY US",0,0,0,17.8,12.8
